LOG 2024/04/21
Save Path: D:\java\GitHub\pornMagnetSpringBoot\Logs
Task Start: 2024/04/21 12:40:38
Task CommandLine: "D:\java\GitHub\pornMagnetSpringBoot\N_m3u8DL-CLI_v3.0.2.exe" 

12:40:38.948 / (NORMAL) 开始解析 https://cdn2.jiuse2.cloud/hls/958090/index.m3u8?t=1713674033&m=pP7Bi61mL43STmqXpv5XeA
12:40:39.401 / (NORMAL) 远程服务器返回错误: (410) 不再存在。
12:40:39.402 / (ERROR) 远程服务器返回错误: (410) 不再存在。
12:40:40.874 / (NORMAL) 远程服务器返回错误: (410) 不再存在。
12:40:40.874 / (ERROR) 远程服务器返回错误: (410) 不再存在。
12:40:42.325 / (NORMAL) 远程服务器返回错误: (410) 不再存在。
12:40:42.327 / (ERROR) 远程服务器返回错误: (410) 不再存在。
12:40:43.793 / (NORMAL) 远程服务器返回错误: (410) 不再存在。
12:40:43.794 / (ERROR) 远程服务器返回错误: (410) 不再存在。
12:40:45.254 / (NORMAL) 远程服务器返回错误: (410) 不再存在。
12:40:45.254 / (ERROR) 远程服务器返回错误: (410) 不再存在。
